	Seg5	Seg3	Feature5	Feature3	Origami	Length	DMS5M	DMS3M	DMS5aM	DMS3aM	DMSallM	DMSintM	DMS5A	DMS3A	DMS5aA	DMS3aA	DMSallA	DMSintA	DMS5C	DMS3C	DMS5aC	DMS3aC	DMSallC	DMSintC	GC	Tm
292	1456	1461	scaf_stapEND3_0	scaf_scafDX_5	rO66v2	6		0.05792436286645259		0.07239293751503063	0.06606498566805562	0.07055477072464633		0.05792436286645259			0.05792436286645259					0.07239293751503063	0.07055477072464633	0.07055477072464633	0.3333333333333333	-7.357040121722775
293	1462	1479	scaf_scafDX_3	scaf_stapSX_5	rO66v2	18		0.1266626085152334		0.002503213607020423	0.007429578560403811	0.005741070552503612		0.1266626085152334			0.011270036614994693	0.007976677375038573				0.002503213607020423	0.0032288054963132934	0.0032288054963132934	0.4444444444444444	47.12122614961237
294	1480	1490	scaf_stapSXEND3_0	scaf_stapDX_5	rO66v2	11	0.040602124705871254			0.005707327024006564	0.009577673701493802	0.00591784786109381	0.040602124705871254				0.02565329894904276	0.016208308105457234				0.005707327024006564	0.003575829904547572	0.003575829904547572	0.7272727272727273	45.18671860063728
295	1491	1499	scaf_stapDX_3	scaf_vertex_5	rO66v2	9		0.03474460486544347			0.013836555415696715	0.01017985339072748		0.03474460486544347			0.02283335041160752	0.0185101856210867					0.0030789527366351195	0.0030789527366351195	0.4444444444444444	16.63298257262801
296	1500	1512	scaf_vertex_3	scaf_stapSXEND5_0	rO66v2	13		0.0024406332668449123			0.004166537615987476	0.004636922775780355					0.014969154580211478	0.014969154580211478		0.0024406332668449123			0.0021981854250130444	0.0021228448592771933	0.6923076923076923	53.281941373535915
297	1513	1523	scaf_stapSX_3	scaf_stapEND5_0	rO66v2	11		0.02633380714585485		0.008022799610500455	0.010846500901571991	0.009555593306131736		0.02633380714585485		0.008022799610500455	0.012675707819645885	0.010951256063824294					0.006795821558730769	0.006795821558730769	0.36363636363636365	22.342919217637245
298	1524	1534	scaf_stapEND3_0	scaf_stapDX_5	rO66v2	11	0.025645423403924235				0.004483507787275187	0.0028991450338982246	0.025645423403924235				0.02564542340392423						0.0028991450338982246	0.0028991450338982246	0.5454545454545454	48.4210538909947
299	1535	1545	scaf_stapDX_3	scaf_stapEND5_0	rO66v2	11	0.0048812665336898245	0.0033042419612669583	0.0027159867636171587		0.007067173403795672	0.00853218511361871					0.010727210264817587	0.010727210264817587	0.0048812665336898245	0.0033042419612669583	0.0027159867636171587		0.003525147859223356	0.0027159867636171596	0.5454545454545454	30.353574641157365
300	1546	1556	scaf_stapEND3_0	scaf_stapDX_5	rO66v2	11	0.0016396049125983769	0.0032666937571616517			0.004341700226655784	0.005584113554789547					0.009730583000837222	0.009730583000837222	0.0016396049125983769	0.0032666937571616517			0.0023702849761145363	0.0024276010174266796	0.45454545454545453	28.972491647041636
301	1557	1565	scaf_stapDX_3	scaf_vertex_5	rO66v2	9	0.007334415868569839			0.033367837381582235	0.008238888581398065	0.008481924538489366	0.007334415868569839			0.033367837381582235	0.011042343846822499	0.01265590418521255					0.0025532778791608306	0.0025532778791608306	0.3333333333333333	12.176222691560667
302	1566	1578	scaf_vertex_3	scaf_stapSXEND5_0	rO66v2	13	0.016083147425106217	0.004468236288531454	0.007096610575902899	0.0006132873337200036	0.004644026378658439	0.00399535110681955			0.007096610575902899		0.008765591221853814	0.008765591221853814	0.016083147425106217	0.004468236288531454		0.0006132873337200036	0.003040677221522041	0.0018210785858878166	0.5384615384615384	44.40318408067276
303	1579	1584	scaf_stapSX_3	scaf_scafEND3_0	rO66v2	6	0.05925106607817341		0.1012049261318357	0.059125905397822386	0.0783287550005697	0.08398998184870414	0.05925106607817341		0.1012049261318357		0.07801263993738182	0.08951573408776856				0.059125905397822386	0.07880533096035408	0.07880533096035408	0.5	-4.0200087599758945
304	1	16	scaf_scafEND5_0	scaf_stapDX_5	rT66v2	16																			0.625	58.53040726261787
305	17	38	scaf_stapDX_3	scaf_stapDX_5	rT66v2	22				0.002328008859869157	0.003106758959776606	0.003106758959776606					0.012955875394054446	0.012955875394054446				0.002328008859869157	0.0023349399664188693	0.0023349399664188693	0.6818181818181818	80.09224880224747
306	39	47	scaf_stapDX_3	scaf_vertex_5	rT66v2	9				0.004858453272770415	0.007618215785273099	0.007618215785273099					0.017364471882309083	0.017364471882309083				0.004858453272770415	0.005046021714742308	0.005046021714742308	0.6666666666666666	33.398619218962665
307	48	60	scaf_vertex_3	scaf_stapDX_5	rT66v2	13		0.00971690654554083			0.0063804329307551	0.005865628754103978		0.00971690654554083			0.015029744480425863	0.018692327562294848					0.0027086238516485154	0.0027086238516485154	0.6923076923076923	49.34228147079688
308	61	71	scaf_stapDX_3	scaf_stapSXEND5_0	rT66v2	11	0.007973711505542186	0.021413182942951088	0.006039327332124335	0.010920273444120538	0.005598752195436022	0.004394663614182277	0.007973711505542186	0.021413182942951088	0.006039327332124335	0.010920273444120538	0.011414421573394895	0.010430599385152681					0.0022982005134601965	0.0022982005134601965	0.5454545454545454	36.45562500196314
309	72	79	scaf_stapSX_3	scaf_stapEND5_0	rT66v2	8				0.01423796722992441	0.016075053933312353	0.016075053933312353					0.027744917185010685	0.027744917185010685				0.01423796722992441	0.012235928812260906	0.012235928812260906	0.625	19.271317687476426
310	80	85	scaf_stapEND3_0	scaf_scafDX_5	rT66v2	6				0.006747851767736688	0.006442932355587123	0.006442932355587123										0.006747851767736688	0.006442932355587123	0.006442932355587123	0.6666666666666666	3.221787060948486
311	86	103	scaf_scafDX_3	scaf_stapSX_5	rT66v2	18			0.002732879965933358		0.006378848009703165	0.006378848009703165					0.014126869988167498	0.014126869988167498			0.002732879965933358		0.0028803055429104454	0.0028803055429104454	0.7777777777777778	66.25311016507595
312	104	114	scaf_stapSXEND3_0	scaf_stapDX_5	rT66v2	11	0.0035763614369004443	0.004453582166706213	0.0011808740593539202		0.0034136752540122758	0.0032404435466012026					0.011789048295180706	0.011789048295180706	0.0035763614369004443	0.004453582166706213	0.0011808740593539202		0.0022584129543680473	0.0016988980437666929	0.7272727272727273	48.080956963555025
313	115	123	scaf_stapDX_3	scaf_vertex_5	rT66v2	9	0.006759098187349582	0.012798425519473916	0.005611963386834344	0.001619484424256805	0.006024366950193985	0.004848482146715605	0.006759098187349582		0.005611963386834344		0.010503060757195976	0.013092706698504526		0.012798425519473916		0.001619484424256805	0.0034554686476248493	0.0017954865764849865	0.5555555555555556	24.456242421241882
314	124	136	scaf_vertex_3	scaf_stapSXEND5_0	rT66v2	13	0.018770274333920884			0.011178941095217112	0.015985817093653612	0.015480596233061663					0.020160635767205736	0.020160635767205736	0.018770274333920884			0.011178941095217112	0.012675510390770126	0.010416285462579538	0.38461538461538464	36.26484522147126
315	137	144	scaf_stapSX_3	scaf_stapEND5_0	rT66v2	8		0.013180803786312329	0.011077723318701061	0.011370130228636317	0.011305760353670544	0.011020283211460449					0.01879231959935235	0.01879231959935235		0.013180803786312329	0.011077723318701061	0.011370130228636317	0.009226299106226018	0.008439154514128659	0.75	32.93529602077342
316	145	151	scaf_stapEND3_0	scaf_scafDX_5	rT66v2	7		0.006556662634317482			0.0136052156926613	0.01735320227401531					0.020838689953336025	0.020838689953336025		0.006556662634317482			0.008882607038078461	0.012033668985797092	0.7142857142857143	12.285401016842798
317	152	170	scaf_scafDX_3	scaf_stapSX_5	rT66v2	19		0.006849069544252738		0.01346196427663469	0.0032409519259018835	0.00300729955728989				0.01346196427663469	0.013461964276634689	0.013461964276634689		0.006849069544252738			0.0028107939143639485	0.00254595627738635	0.7894736842105263	81.40989387395143
318	171	179	scaf_stapSXEND3_0	scaf_vertex_5	rT66v2	9	0.004509814264770685	0.010178009749669504	0.0025529372521270466	0.017994271380631168	0.006050722879609032	0.005611404791415452				0.017994271380631168	0.017994271380631168	0.017994271380631168	0.004509814264770685	0.010178009749669504	0.0025529372521270466		0.0046076078776191255	0.0031335762357602207	0.6666666666666666	30.277950456865653
319	180	192	scaf_vertex_3	scaf_stapDX_5	rT66v2	13	0.005015903147350938	0.0030927653935459818	0.02375243822243314	0.007681304595606929	0.0038826722435842394	0.003868801066590077			0.02375243822243314	0.007681304595606929	0.0169920462399597	0.0169920462399597	0.005015903147350938	0.0030927653935459818			0.0020623728413339606	0.0015921164497979439	0.6153846153846154	50.88345194095393
320	193	203	scaf_stapDX_3	scaf_stapEND5_0	rT66v2	11					0.006757207682080071	0.006757207682080071					0.01805050347869564	0.01805050347869564					0.00413434048892087	0.00413434048892087	0.7272727272727273	46.91072600315681
321	204	214	scaf_stapEND3_0	scaf_stapDX_5	rT66v2	11	0.02741877101623674			0.0015632523261923325	0.005165015499225779	0.0036989320896736256					0.020029873330565065	0.020029873330565065	0.02741877101623674			0.0015632523261923325	0.0039386765226682744	0.0024247998515841964	0.6363636363636364	48.466114271440745
322	215	225	scaf_stapDX_3	scaf_stapEND5_0	rT66v2	11	0.015958669430697264	0.002957808358191248	0.0015632523261923325	0.008637250262702961	0.003154123929461366	0.0025962864262358155	0.015958669430697264			0.008637250262702961	0.015329954402389337	0.015024947225092209		0.002957808358191248	0.0015632523261923325		0.0016017509563386444	0.0014461027499488744	0.7272727272727273	50.776146809683894
323	226	236	scaf_stapEND3_0	scaf_stapDX_5	rT66v2	11	0.023100145884885258	0.0598871844386631		0.003081518973933087	0.01013682424835585	0.006026608223914217	0.023100145884885258	0.0598871844386631			0.01822113560395638	0.011323382928716768				0.003081518973933087	0.0023400121275967173	0.0023400121275967173	0.45454545454545453	31.783562333185785
324	237	245	scaf_stapDX_3	scaf_vertex_5	rT66v2	9	0.011943697628893937				0.009780293916986867	0.00915003892961391					0.037585534346293345	0.037585534346293345	0.011943697628893937				0.006243991438087306	0.004514649596247408	0.4444444444444444	20.60010106403473
325	246	258	scaf_vertex_3	scaf_stapDX_5	rT66v2	13	0.005094628084641199		0.010492909498830548		0.005243010494738159	0.005264557875201878			0.010492909498830548		0.013422893269368972	0.013422893269368972	0.005094628084641199				0.002982781776433274	0.002609148093070646	0.6153846153846154	48.921337745203004
326	259	280	scaf_stapDX_3	scaf_stapDX_5	rT66v2	22	0.0029240690993525644	0.0021593125656757402	0.0017431950399986443		0.003937518994144705	0.004272579306398195					0.011771858608223537	0.011771858608223537	0.0029240690993525644	0.0021593125656757402	0.0017431950399986443		0.0019859059508378282	0.0018360917491789417	0.6818181818181818	71.77325570846978
327	281	302	scaf_stapDX_3	scaf_stapSX_5	rT66v2	22		0.051013759364089355	0.0033064473661909765		0.004652613615904655	0.0038109313501411574		0.051013759364089355			0.016800916443542417	0.01345433077061999			0.0033064473661909765		0.0015478300938315053	0.001547830093831504	0.5	63.4350206335435
328	303	311	scaf_stapSXEND3_0	scaf_vertex_5	rT66v2	9	0.0054320206730280336	0.04617779893054473			0.007626841856758876	0.005292592431339479		0.04617779893054473			0.01630195850527919	0.009685968689840545	0.0054320206730280336				0.003568204193942216	0.002891970389461689	0.5555555555555556	24.452851211199174
329	312	324	scaf_vertex_3	scaf_stapDX_5	rT66v2	13	0.0018331663969018	0.0025866765109657302	0.010346706043862921	0.001147134800515237	0.003475486279431308	0.0039063978480226545			0.010346706043862921		0.014390283088006545	0.014390283088006545	0.0018331663969018	0.0025866765109657302		0.001147134800515237	0.0018904446543495032	0.001786490671230225	0.7692307692307693	56.17969214340428
330	325	335	scaf_stapDX_3	scaf_stapSXEND5_0	rT66v2	11			0.008699105570573878		0.01005588057797336	0.01005588057797336			0.008699105570573878		0.01005588057797336	0.01005588057797336							0.45454545454545453	29.047275923200118
331	336	343	scaf_stapSX_3	scaf_stapEND5_0	rT66v2	8	0.005364542155350666			0.00680408386580116	0.008118501583931799	0.009987286040000508					0.014659707965407947	0.014659707965407947	0.005364542155350666			0.00680408386580116	0.006041588758483286	0.006804083865801157	0.875	28.683266621207963
332	344	349	scaf_stapEND3_0	scaf_scafDX_5	rT66v2	6	0.05207092280770143	0.004408596488254635	0.016144235354310026	0.010312966785024236	0.014199765948410525	0.013746681575733825	0.05207092280770143				0.027324981163684474	0.01433918500644046		0.004408596488254635	0.016144235354310026	0.010312966785024236	0.010236272611757937	0.013554671843424433	0.6666666666666666	7.97778076111598
333	350	367	scaf_scafDX_3	scaf_stapSX_5	rT66v2	18		0.003683202423222942			0.006565407177696256	0.007057342185777349					0.01622351482835104	0.016223514828351025		0.003683202423222942			0.003183867882954165	0.0030699931090219187	0.6111111111111112	59.55462300688396
334	368	378	scaf_stapSXEND3_0	scaf_stapDX_5	rT66v2	11		0.0038856379762550425			0.007387632512390333	0.00867493084064261					0.012362819522539125	0.012362819522539125		0.0038856379762550425			0.003412612018099797	0.002997170826836378	0.5454545454545454	33.41665702361331
335	379	387	scaf_stapDX_3	scaf_vertex_5	rT66v2	9			0.02316200119275618	0.024393484140368127	0.008747274072061885	0.008747274072061885			0.02316200119275618	0.024393484140368127	0.0222905368624273	0.0222905368624273					0.002150309842060469	0.002150309842060469	0.4444444444444444	12.348779540571115
336	388	400	scaf_vertex_3	scaf_stapDX_5	rT66v2	13		0.0394243239530016	0.018595954829921022	0.001175250849547473	0.008967836944754087	0.0072580444637855126		0.0394243239530016	0.018595954829921022		0.01820036652625271	0.015002343460492952				0.001175250849547473	0.002756557050123349	0.002756557050123349	0.6153846153846154	44.65071816010607
337	401	411	scaf_stapDX_3	scaf_stapSXEND5_0	rT66v2	11		0.0014451649202569406	0.0009503224572895836	0.014530374139859668	0.0018150465610705844	0.0019214556299751728				0.014530374139859668	0.01453037413985967	0.01453037413985967		0.0014451649202569406	0.0009503224572895836		0.0010790473779129625	0.0009789222836241419	0.7272727272727273	50.383449671846336
338	412	419	scaf_stapSX_3	scaf_stapEND5_0	rT66v2	8	0.03743933089132572	0.06559474239220706	0.007051505097284838		0.013959888742243262	0.00393246946830783	0.03743933089132572	0.06559474239220706	0.007051505097284838		0.025871780095369615	0.007051505097284834					0.002193051824514424	0.002193051824514424	0.5	13.916149469559912
339	420	425	scaf_stapEND3_0	scaf_scafDX_5	rT66v2	6		0.048826330749381384		0.06757973545388293	0.06087470307247675	0.06551857527015933		0.048826330749381384		0.06757973545388293	0.05247369896634488	0.05439831842384672					0.09504349214857123	0.09504349214857123	0.3333333333333333	-19.7660896508269
340	426	443	scaf_scafDX_3	scaf_stapSX_5	rT66v2	18	0.0039193772350937265				0.006274264144985828	0.006505515275262468					0.014946501049595296	0.01494650104959531	0.0039193772350937265				0.002633819810431195	0.002464984686489102	0.5	52.788905343917065
341	444	454	scaf_stapSXEND3_0	scaf_stapDX_5	rT66v2	11	0.0017994271380631164				0.006306447874955093	0.008628741261996283					0.013105204312774963	0.013105204312774963	0.0017994271380631164				0.002105214400480337	0.0024629658952238917	0.36363636363636365	23.233549890218683
342	455	463	scaf_stapDX_3	scaf_vertex_5	rT66v2	9	0.0030196636660621673	0.006871562383478527	0.003008417246449273		0.0055143382352633805	0.005952342985262387					0.010932854315219037	0.010932854315219037	0.0030196636660621673	0.006871562383478527	0.003008417246449273		0.0033003749425644453	0.002391219969052631	0.6666666666666666	27.996443321882737
343	464	476	scaf_vertex_3	scaf_stapSXEND5_0	rT66v2	13	0.04810655989415613			0.012292336636893665	0.01087253510881175	0.008791504005936058	0.04810655989415613			0.012292336636893665	0.015392422640130264	0.012255400693088628					0.003831795615997519	0.003831795615997519	0.46153846153846156	36.018346275046554
344	477	487	scaf_stapSX_3	scaf_stapEND5_0	rT66v2	11	0.004386103649028847		0.006545416214704587	0.00035988542761262337	0.0034704814794261963	0.003311706948092332			0.006545416214704587		0.00576798083390196	0.00576798083390196	0.004386103649028847			0.00035988542761262337	0.0012563816248592752	0.0003598854276126232	0.45454545454545453	26.968304013610293
345	488	498	scaf_stapEND3_0	scaf_stapDX_5	rT66v2	11		0.0026878942874817807	0.0021593125656757402		0.003468086568142439	0.00361856368485817					0.007326943449168913	0.007326943449168913		0.0026878942874817807	0.0021593125656757402		0.00197908864466102	0.0017871030713168074	0.5454545454545454	36.09847684542518
346	499	509	scaf_stapDX_3	scaf_stapEND5_0	rT66v2	11	0.004633524880512526	0.021188254550693196	0.0015632523261923325		0.008687387251756152	0.008367020825344887		0.021188254550693196	0.0015632523261923325		0.007854428846981064	0.006128715574452913	0.004633524880512526				0.00985388286541537	0.012671830666130085	0.45454545454545453	27.947749334677724
347	510	520	scaf_stapEND3_0	scaf_stapDX_5	rT66v2	11				0.003250215268126505	0.005990475824367233	0.005990475824367233					0.013165729570265449	0.013165729570265449				0.003250215268126505	0.0035438248258921503	0.0035438248258921503	0.8181818181818182	47.2158949756938
348	521	529	scaf_stapDX_3	scaf_vertex_5	rT66v2	9				0.0035988542761262333	0.004028805406307285	0.004028805406307285					0.013259528723602596	0.013259528723602596				0.0035988542761262333	0.0027084803687376273	0.0027084803687376273	0.6666666666666666	31.36865949840444
349	530	542	scaf_vertex_3	scaf_stapSXEND5_0	rT66v2	13	0.004397350068641742	0.03306447366190977	0.0029465619385783534	0.0025979229305786245	0.0045372558068254	0.0036514360231694994		0.03306447366190977			0.01744534485942569	0.014096745984782142	0.004397350068641742		0.0029465619385783534	0.0025979229305786245	0.0021017087183070864	0.0018583867767887373	0.6153846153846154	51.216055718087375
350	543	564	scaf_stapSX_3	scaf_stapDX_5	rT66v2	22		0.003250215268126505	0.002609169350191519	0.008254871995864548	0.0025177752588787148	0.002475277821847988				0.008254871995864548	0.009965905958240895	0.009965905958240895		0.003250215268126505	0.002609169350191519		0.001102851574979786	0.0009780522606939932	0.6818181818181818	70.96146068971888
351	565	586	scaf_stapDX_3	scaf_stapDX_5	rT66v2	22		0.017308239784244603		0.0018669056557404835	0.0031610850988491273	0.0027083662622283287		0.017308239784244603			0.01730261566068939	0.017296993364631703				0.0018669056557404835	0.002249992512366589	0.002249992512366589	0.7727272727272727	83.10752296063441
352	587	595	scaf_stapDX_3	scaf_vertex_5	rT66v2	9	0.013484457115860481	0.01580121955611674	0.001124641961289448	0.0018331663969018	0.005146654747882605	0.003635906459860117	0.013484457115860481				0.014522852628572044	0.015071662566508211		0.01580121955611674	0.001124641961289448	0.0018331663969018	0.0027619060325548193	0.001785823244068332	0.5555555555555556	29.073272908894808
353	596	608	scaf_vertex_3	scaf_stapDX_5	rT66v2	13		0.0014507881300633877			0.0045169549258061	0.0053126213815116105					0.014796261687833339	0.014796261687833339		0.0014507881300633877			0.0022164707716658947	0.0024642031729502256	0.6153846153846154	53.13405934743969
354	609	616	scaf_stapDX_3	scaf_stapEND5_0	rT66v2	8	0.0014395417104504935	0.06331734242059592			0.0059643134635145485	0.0043586479296426235		0.06331734242059592			0.06331734242059592		0.0014395417104504935				0.0033042272303604055	0.0043586479296426235	0.75	35.228051295468845
355	617	623	scaf_stapEND3_0	scaf_scafDX_5	rT66v2	7		0.035752367949391545	0.10327587130521		0.05161117672762034	0.056572256066358656		0.035752367949391545			0.0433940299484211	0.04628835091704776			0.10327587130521		0.10327587130520999	0.10327587130520999	0.42857142857142855	-1.8684085573353286
356	624	642	scaf_scafDX_3	scaf_stapDX_5	rT66v2	19	0.000776002953289719		0.0011133955416765533	0.01807299631792143	0.0042812034460635185	0.004935991547734833				0.01807299631792143	0.01230271980430073	0.01230271980430073	0.000776002953289719		0.0011133955416765533		0.0017322930062763412	0.001980376123887067	0.631578947368421	60.530276551781014
357	643	651	scaf_stapDX_3	scaf_vertex_5	rT66v2	9	0.0022155446637402124	0.011088969738313957	0.009177078404121896		0.005721744078054034	0.006296368614067086			0.009177078404121896		0.008733364408680376	0.008733364408680376	0.0022155446637402124	0.011088969738313957			0.004316114858159739	0.003272708107352292	0.5555555555555556	21.529624062221217
358	652	664	scaf_vertex_3	scaf_stapSXEND5_0	rT66v2	13	0.002890329840513881			0.0071414764541879935	0.0050468298312062385	0.00607727767083221					0.014631591916375714	0.014631591916375714	0.002890329840513881			0.0071414764541879935	0.003539384043496513	0.003916677648740853	0.6153846153846154	47.80990463793319
359	665	672	scaf_stapSX_3	scaf_stapEND5_0	rT66v2	8		0.0014395417104504935		0.0017994271380631166	0.0026136603688595083	0.003033928751171226					0.019681234322565345	0.019681234322565345		0.0014395417104504935		0.0017994271380631166	0.0015777869433781287	0.0016267584055848253	0.75	32.29394286705781
360	673	679	scaf_stapEND3_0	scaf_scafDX_5	rT66v2	7		0.017510675337276703	0.006815330285414055		0.006363583862421184	0.0038361997242746604		0.017510675337276703			0.017510675337276706				0.006815330285414055		0.0038361997242746604	0.0038361997242746604	0.8571428571428571	29.00906217945476
361	680	698	scaf_scafDX_3	scaf_stapSX_5	rT66v2	19		0.04697629472306024	0.0011133955416765533		0.0046043314123542746	0.0035570293156535478		0.04697629472306024			0.02097512723806684	0.016031711386311917			0.0011133955416765533		0.0016754876223356615	0.001675487622335663	0.5789473684210527	61.92901561988805
362	699	707	scaf_stapSXEND3_0	scaf_vertex_5	rT66v2	9		0.016003655109148845	0.00594935597522118	0.02821726680875225	0.010559287617065625	0.009516746005732546		0.016003655109148845		0.02821726680875225	0.01614733965593272	0.016219664970372506			0.00594935597522118		0.005583867157741077	0.005583867157741077	0.4444444444444444	19.18361783032975
363	708	720	scaf_vertex_3	scaf_stapDX_5	rT66v2	13		0.033401866250296605		0.002957808358191248	0.0051859637780791315	0.003801945935410812		0.033401866250296605			0.01148098129811442	0.008042327758571778				0.002957808358191248	0.0017973394432203335	0.0017973394432203335	0.5384615384615384	46.06630439422025
364	721	731	scaf_stapDX_3	scaf_stapEND5_0	rT66v2	11					0.0076786475214041024	0.0076786475214041024					0.010833694167536887	0.010833694167536887					0.005442430517804684	0.005442430517804684	0.5454545454545454	35.59146712165557
365	732	742	scaf_stapEND3_0	scaf_stapDX_5	rT66v2	11	0.029825504813396155				0.010276953660858974	0.007873784913441895					0.009828165657559779	0.009828165657559779	0.029825504813396155				0.01098885122418302	0.004048711060642013	0.45454545454545453	26.7169248208603
366	743	753	scaf_stapDX_3	scaf_stapEND5_0	rT66v2	11			0.010279227526185554		0.011872448298783598	0.011872448298783598					0.015602379686066616	0.015602379686066616			0.010279227526185554		0.00903420064396756	0.00903420064396756	0.36363636363636365	30.899766377813307
367	754	764	scaf_stapEND3_0	scaf_stapSX_5	rT66v2	11		0.12517265029151556	0.009671920867089252	0.005049642406189621	0.012746973372096735	0.005952594364912595		0.12517265029151556		0.005049642406189621	0.025141144027414127	0.005049642406189623			0.009671920867089252		0.006462925074999282	0.006462925074999282	0.45454545454545453	34.496516374738576
368	765	773	scaf_stapSXEND3_0	scaf_vertex_5	rT66v2	9	0.05891999235195417				0.05891999235195416		0.05891999235195417				0.05891999235195416								0.2222222222222222	5.864877873081809
369	774	786	scaf_vertex_3	scaf_stapDX_5	rT66v2	13																			0.5384615384615384	44.53249398682527
370	787	792	scaf_stapDX_3	scaf_scafEND3_0	rT66v2	6																			0.3333333333333333	-15.41939475399073
371	1	16	scaf_scafEND5_0	scaf_stapSX_5	rT55	16																			0.625	64.88400932802466
372	17	27	scaf_stapSXEND3_0	scaf_stapDX_5	rT55	11																			0.36363636363636365	24.947421723437003
373	28	36	scaf_stapDX_3	scaf_vertex_5	rT55	9		0.057412596355965836			0.011103893204121976	0.006421423391880357		0.057412596355965836			0.03560699058133483	0.022083268459039525					0.0034627033140278403	0.0034627033140278403	0.4444444444444444	25.654099457333075
374	37	49	scaf_vertex_3	scaf_stapDX_5	rT55	13		0.0180450736083141	0.004564915918211351	0.02184917020682356	0.008435445496168767	0.007670553341343289		0.0180450736083141		0.02184917020682356	0.022113008695702648	0.023265914693943762			0.004564915918211351		0.002528909322344775	0.002528909322344775	0.46153846153846156	41.80505589001132
375	50	57	scaf_stapDX_3	scaf_stapEND5_0	rT55	8		0.011461060264740038	0.011704912610798335	0.014367780229754957	0.012444980373666406	0.012968176895787538			0.011704912610798335	0.014367780229754957	0.012968176895787538	0.012968176895787538		0.011461060264740038			0.011461060264740034		0.75	19.6900962205886
376	58	63	scaf_stapEND3_0	scaf_scafDX_5	rT55	6	0.10790954017771832		0.03259818162107336		0.05450420900513493	0.038736032902841985					0.04602956884196446	0.04602956884196446	0.10790954017771832		0.03259818162107336		0.05930982034503034	0.032598181621073356	0.6666666666666666	-2.1625117914720704
377	64	82	scaf_scafDX_3	scaf_stapDX_5	rT55	19	0.004828276451954314	0.0019898351438357173	0.0023214743344750033		0.0064605291851431036	0.007762631365529673					0.016985849043943936	0.016985849043943936	0.004828276451954314	0.0019898351438357173	0.0023214743344750033		0.002457247632667916	0.002104804678489067	0.631578947368421	63.34597775395963
378	83	91	scaf_stapDX_3	scaf_vertex_5	rT55	9		0.058817185869261636	0.008193438827558835		0.00848061012172375	0.005225860494286959		0.058817185869261636	0.008193438827558835		0.019838507976356813	0.011521562732060456					0.0023703050133777473	0.0023703050133777473	0.3333333333333333	15.14415516180759
379	92	104	scaf_vertex_3	scaf_stapSXEND5_0	rT55	13	0.017654909854620825				0.0059176091638995995	0.004502632188217419	0.017654909854620825				0.014011171257203558	0.012481848585853928					0.001624254330832725	0.001624254330832725	0.46153846153846156	40.992063246804946
380	105	112	scaf_stapSX_3	scaf_stapEND5_0	rT55	8	0.010856306446515456	0.016025976182951387	0.0008583602581252113	0.004408850416734039	0.0051586136133736	0.0032260630660328137					0.0196935154676682	0.0196935154676682	0.010856306446515456	0.016025976182951387	0.0008583602581252113	0.004408850416734039	0.003946162363405427	0.0017651815846570751	0.625	26.45368592849951
381	113	118	scaf_stapEND3_0	scaf_scafDX_5	rT55	6	0.15474869880859635	0.11569330706389921			0.12518497208770132	0.10957749022475709					0.10957749022475709	0.10957749022475709	0.15474869880859635	0.11569330706389921			0.13380354527814947		0.5	-22.849201325356233
382	119	137	scaf_scafDX_3	scaf_stapSX_5	rT55	19	0.08770881183024887	0.2215154711593585		0.08275373215834424	0.013868498475660376	0.0077889854479965695	0.08770881183024887	0.2215154711593585		0.08275373215834424	0.02875463049405993	0.015293308500129848					0.002529957919758497	0.002529957919758497	0.3157894736842105	46.12154621289437
383	138	146	scaf_stapSXEND3_0	scaf_vertex_5	rT55	9		0.01488474720339855			0.019758755967422555	0.0262287583420306					0.0262287583420306	0.0262287583420306		0.01488474720339855			0.014884747203398545		0.4444444444444444	17.593365748463896
384	147	159	scaf_vertex_3	scaf_stapDX_5	rT55	13	0.06902972212218318			0.014601878481970924	0.014593823413876815	0.011263963830916872	0.06902972212218318			0.014601878481970924	0.018784521218455006	0.014479478861265074					0.003209096874127212	0.003209096874127212	0.3076923076923077	28.597856066472616
385	160	170	scaf_stapDX_3	scaf_stapSXEND5_0	rT55	11			0.0037748343169824636	0.01373376413000338	0.004513696759068291	0.004513696759068288				0.01373376413000338	0.007857148347817795	0.007857148347817795			0.0037748343169824636		0.0017918903135405975	0.0017918903135405975	0.5454545454545454	32.50489215207102
386	171	181	scaf_stapSX_3	scaf_stapEND5_0	rT55	11			0.003462703314027841	0.008593356675094446	0.005811085828713986	0.005811085828713986				0.008593356675094446	0.009402804608974023	0.009402804608974023			0.003462703314027841		0.002823300516287772	0.002823300516287772	0.5454545454545454	35.18748144938661
387	182	192	scaf_stapEND3_0	scaf_stapDX_5	rT55	11	0.04722932238457128		0.0037163097539284714	0.01883515520954299	0.018696102892753683	0.013727692669386343				0.01883515520954299	0.026383983643858428	0.026383983643858428	0.04722932238457128		0.0037163097539284714		0.013248350518053733	0.003716309753928471	0.2727272727272727	26.309440483565425
388	193	201	scaf_stapDX_3	scaf_vertex_5	rT55	9		0.012143846833703273		0.02068843303958606	0.010898557471129113	0.010512514260399836				0.02068843303958606	0.010512514260399836	0.010512514260399836		0.012143846833703273			0.012143846833703278		0.4444444444444444	12.05673017107108
